RegionID,RegionName,City,State,Metro,CountyName,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
21970,Howard Beach,New York,NY,New York,Queens,0,129.024390243902,109.7513668334525,112.39056280049007,0,0,0,211.60623250652748,243.32764999498912,298.55848,293.26115836814233,314.16478531157276,275.624798837826,242.673992673993,287.7285453441405,333.5905719071545,342.963911111111,0,266.8098350451293,272.08946689029773,277.52835
8349,College Point,New York,NY,New York,Queens,0,113.387978142076,0,0,0,0,0,0,307.26173371647496,329.72246581826874,354.796320630749,358.285486215412,0,0,0,333.333333333333,0,322.344322344322,356.260296540362,0,0
270881,Marine Park,New York,NY,New York,Kings,112.197928653625,125.08015,128.401331816383,152.1827775210756,153.446103260648,159.9209666666667,0,0,285.6650774703557,352.1611795225067,380.820947390932,369.9708992181947,0,326.652888056803,342.98362499999996,373.641304347826,0,362.172388028169,374.56280057471275,404.75638141945655,424.25559772727274
270907,Pelham Bay,New York,NY,New York,Bronx,0,0,0,0,0,0,0,0,292.2773376623375,264.264264264264,0,0,0,0,0,0,0,0,0,0,0
273653,Eltingville,New York,NY,New York,Richmond,120.833333333333,114.38196847826087,116.54284166666666,130.18149702702698,139.8333272727273,154.50235454545452,186.2530818181818,218.03872,250.6130453968254,282.65556666666663,297.126075,305.882401043261,278.1006944444445,254.08389110889132,289.6657645527238,250.56357160254666,276.117116980568,269.7967086575534,268.8913296113721,290.5256727272727,297.9773
273478,Douglaston-Little Neck,New York,NY,New York,Queens,0,145.161290322581,164.350998385241,184.2210957488316,0,0,0,0,366.8874383778966,412.49742785003826,447.39336492891,425.247885047847,437.777777777778,408.886022962963,443.9719,456.8793479020978,409.2971912493942,409.28096,446.09353470507585,474.32411111111116,427.1797980933597
270815,Clinton Hill,New York,NY,New York,Kings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722.571143302443,610.39312039312,0,0
195087,Great Kills,New York,NY,New York,Richmond,135.86229946524048,110.18969342438034,108.03571818181817,114.80365833333333,148.2816909090909,162.91349259259255,180.59486,222.32489090909087,244.86006363636363,281.20052727272724,297.53400580645155,324.010889243303,257.6295739130435,271.87815792153333,275.749825,264.21974,295.107466063348,262.8486678104575,251.54715740740733,278.06850000000003,275.99185
4819,Fresh Meadows,New York,NY,New York,Queens,0,137.461300309598,187.5837411392405,160.833104513482,0,265.255292652553,0,0,349.57469912280703,357.4248976800976,423.349056603774,401.82065348005,0,334.5833037549067,456.896551724138,436.507936507937,392.19333566760054,361.358306151986,0,453.0624594891827,0
26254,Oakland Gardens,New York,NY,New York,Queens,0,0,188.06153837209303,0,238.673501087294,230.3891,0,0,340.20225894508525,396.1191684097422,430.221943960511,442.401972222222,0,0,372.8,398.351648351648,433.333333333333,395.198090488878,439.3888879962725,510.60987330712095,0
270964,West Village,New York,NY,New York,New York,0,0,417.5557897435897,511.363636363636,0,0,0,0,852.6961,1142.0797650573832,0,1378.4787294871799,0,1918.76669000026,1355.06677140613,0,0,1451.61290322581,0,1713.04347826087,1738.66090712743
274676,Kew Gardens,New York,NY,New York,Queens,0,0,0,0,0,0,0,0,221.913580246914,0,494.102228047182,0,0,0,0,0,0,0,0,0,0
56840,West Islip,Islip,NY,New York,Suffolk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.247781910009195,0,0,0,0,0,0
403122,Brooklyn Heights,New York,NY,New York,New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,949.473829201102,1187.41976893453,0,0
403207,Columbus Circle,New York,NY,New York,New York,280.100334448161,0,356.42398333333335,0,0,0,0,0,791.999457939914,944.7521905323215,980.6809444444443,1119.7529179234982,1394.7862331151837,6482.0057058524,1074.1527926646277,1114.17882457265,0,1212.21190371901,1514.28571428571,1382.02325907244,0
270946,Sutton Place,New York,NY,New York,New York,0,0,446.9515814123006,0,489.36170212766,0,0,0,721.9792348687388,886.977625,1153.3537115141949,1260.0114968947676,1327.1004666666668,0,0,0,903.614457831325,1017.47815230961,0,0,0
403203,West Brighton,New York,NY,New York,Richmond,0,99.69494303317538,113.4671001956947,103.247152777778,143.12240308867257,151.24813518518525,165.8511985602146,205.65833481481476,216.73215345010613,252.25276000000002,317.0505442038216,281.55629999999996,281.60375965564964,235.22473961335902,235.8620689655175,0,0,272.51202848760164,219.1449136363635,301.2143844919785,237.5
270969,Wingate,New York,NY,New York,Kings,0,0,0,0,0,0,0,0,0,0,315.594696969697,0,0,0,0,0,0,0,0,0,0
270853,Heartland Village,New York,NY,New York,Richmond,0,80.76935239401969,87.24553,97.71536,112.28445,134.01060833333332,151.53325999999998,175.75987478009873,213.16882500000006,246.1247,260.90998333333334,258.4540333333333,245.48762603644516,229.24513333333334,237.73293765130978,226.04760048661797,222.19043836550082,231.7229835308796,239.42840000000004,256.2055899204244,266.23543333333333
270846,Gowanus,New York,NY,New York,Kings,0,0,0,0,0,0,0,0,378.080434782609,0,0,0,0,0,696.1831,701.3317950670935,0,0,0,0,0
403220,Prospect Heights,New York,NY,New York,Kings,0,0,0,0,0,0,0,0,0,0,0,0,0,473.445945945946,0,0,0,0,0,0,0
270953,Turtle Bay,New York,NY,New York,New York,0,311.594202898551,327.9422828507296,369.588173178458,435.7843302839065,0,0,0,699.8229772486773,884.1027416666667,939.0143,1053.3452844961234,1240.3964799861735,992.4907539720883,1005.99537643277,1088.3296435763202,1027.7793583333337,1081.901828481683,1207.0854514739185,1283.979001477833,1241.61073825503
270885,Midtown,New York,NY,New York,New York,357.33826358826354,351.351351351351,411.9292588768116,447.8434222222223,553.66667,0,0,0,790.3493527829312,965.506925,1122.9287749999999,1205.0519666666667,1232.31204,1023.8981785429149,1057.2469095238098,1110.7836375000002,1224.2834751918583,1266.3547555555556,1578.3521048451983,1496.00473633182,1572.28421064847
38922,Hauppauge,Islip,NY,New York,Suffolk,0,0,0,126.146788990826,144.124168514412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197303,Port Richmond,New York,NY,New York,Richmond,0,105.05698005698,0,108.62472878787901,109.20096666666666,123.983372275004,172.60969200249932,0,198.7369352212215,217.7097079207921,262.625925293591,282.0889,0,0,0,0,0,0,0,0,0
343223,Baychester,New York,NY,New York,Bronx,0,0,0,0,0,0,0,0,165.692007797271,0,0,0,0,0,0,0,0,0,0,0,0
270951,Tribeca,New York,NY,New York,New York,0,0,326.2398507936507,0,0,0,0,0,820.5873371080139,900.9254181818183,1006.6209864354199,1247.928511881298,1271.0242999999998,1295.794331025641,1072.0483806540337,1205.020214750543,1299.690651351351,1452.0088363636364,1669.4159181818184,1761.67131279793,1783.1401589858933
270810,Carnegie Hill,New York,NY,New York,New York,0,0,481.570512820513,0,0,0,0,0,717.782577393809,993.860322333078,0,0,0,0,0,0,0,0,0,0,0
270952,Tudor City,New York,NY,New York,New York,274.611398963731,327.5635593941315,345.3536523504274,391.81792403100775,469.53183333333334,0,0,0,714.829230619744,901.7716100000001,989.1054804900601,1022.92768959436,0,0,0,953.89507154213,0,1104.35169431157,1114.6917681801401,1235.83934088568,1379.31034482759
272869,Battery Park,New York,NY,New York,New York,0,0,0,0,0,0,0,0,603.9804383606559,664.8662800000001,723.8259925496687,869.1352759527643,978.3545394957982,0,940.5796050387595,880.8828226590107,922.1349180024287,971.8383583333335,1152.3799099999999,1146.810175,1068.5459026494163
50348,Cambria Heights,New York,NY,New York,Queens,0,0,134.082397003745,148.95416995688132,157.25762527233098,0,0,231.600119047619,247.58734642654161,293.153949382716,328.1499,362.96703907621304,0,0,0,0,0,0,0,294.117647058824,0
403228,Hillcrest,New York,NY,New York,Queens,0,0,0,0,0,0,0,298.611111111111,309.967621660244,369.3274625,443.181818181818,0,0,0,0,0,0,0,0,0,0
272785,Arden Heights,New York,NY,New York,Richmond,0,98.29670896536116,95.54699011627909,103.44202258064512,111.21338181818183,140.4399222222222,155.53807272727275,183.55632222222218,200.8858181818182,232.15763333333337,241.00785140532548,240.10889430632503,0,238.59572500000002,247.395833333333,0,213.021824803112,232.96420851817885,226.7523717250323,243.51195861710875,0
196620,New Springville,New York,NY,New York,Richmond,0,0,0,0,121.951219512195,0,0,0,205.298013245033,232.982086777514,0,0,0,0,0,0,0,0,0,0,0
403136,Emerson Hill,New York,NY,New York,Richmond,0,95.7937812826741,93.3195592286501,0,107.5156180954935,0,173.076923076923,223.395613322502,279.784896834687,272.0420296296297,0,0,0,0,0,0,0,263.392857142857,0,0,0
196213,Mariner's Harbor,New York,NY,New York,Richmond,0,0,0,0,0,113.533330592887,111.19942,146.32102222222233,180.32308093190574,197.48698639298888,218.13886666666667,0,0,0,0,0,0,0,0,233.3984375,0
196875,Oakwood,New York,NY,New York,Richmond,0,120.404411764706,144.615384615385,145.161290322581,126.82704457478,183.182332955832,177.43826062801932,219.567179523323,244.96105663640702,273.7057865546218,296.792425,0,0,297.067901234568,0,0,0,0,246.969696969697,0,0
403225,Floral park,New York,NY,New York,Queens,0,0,0,0,0,186.335403726708,0,0,357.021996615905,0,0,0,0,380.680924055015,426.4988056867055,0,382.391082404181,398.9019023809525,421.2915653846155,440.17094017094,414.47368421052647
270811,Carroll Gardens,New York,NY,New York,Kings,0,0,0,0,0,0,0,0,466.666292134832,473.2024,0,0,0,0,0,0,0,0,0,0,0
20239,Roosevelt Island,New York,NY,New York,New York,0,0,0,0,0,0,0,0,0,0,466.7003426791277,0,65987.8066759388,0,0,0,0,0,0,0,0
193555,Bulls Head,New York,NY,New York,Richmond,0,86.0258481421648,0,106.53324131585,112.09742187745101,0,162.60162601626,183.39236575636565,204.65850833333326,222.85326422399925,230.007077140835,258.318739054291,0,0,0,0,0,0,0,265.5173248161055,0
197599,Rosebank,New York,NY,New York,Richmond,0,0,100.85150125152626,103.46886881720434,111.19890909090908,133.17914537037026,134.014517149929,170.48408986013976,192.56224113131935,252.92710854700857,302.14430235580846,252.3416666666665,204.350025290845,0,0,0,0,0,0,278.903388278388,0
198184,Stapleton,New York,NY,New York,Richmond,0,0,0,0,0,0,0,0,330.95540822440074,406.6811852876594,343.75,0,0,0,0,0,0,0,0,0,0
195067,Graniteville,New York,NY,New York,Richmond,0,105.57791894744686,105.223315669947,91.2504845023792,106.75079465020575,128.60870376004817,148.98939842602314,176.148927383997,198.77687412621736,222.56436363636365,241.71024961636823,257.05329153605,0,0,0,0,0,198.723792160438,0,0,0
403125,Meiers Corners,New York,NY,New York,Richmond,0,0,0,0,0,153.333333333333,0,0,259.828845295713,330.33033033033,312.805474095797,0,0,256.756756756757,242.825607064018,0,0,0,0,0,0
403218,Georgetown,New York,NY,New York,Kings,0,0,0,0,0,225.79158997134653,0,0,359.88602039649385,613.551825749674,983.201581027668,683.4903942262855,0,0,0,0,0,0,0,0,0
270928,SoHo,New York,NY,New York,New York,0,0,0,0,0,0,0,0,0,1067.6038046460176,1236.0306040293033,1373.7295333333332,0,0,1336.37548891786,0,0,0,0,0,0
270857,Hunters Point,New York,NY,New York,Queens,0,0,0,0,0,0,0,0,0,0,0,0,0,606.5584,608.95411,645.8832767213114,710.4041160935749,814.03983212142,899.067741046832,1062.7195044716734,1103.3277
197042,Park Hill,New York,NY,New York,Richmond,0,0,0,0,0,0,105.49154033485534,108.76925461187211,169.485182632667,229.6778887419585,217.357948717949,0,0,0,0,0,0,0,0,0,0
403224,Brookville,New York,NY,New York,Queens,0,0,0,0,0,0,0,215.05376344086,0,0,0,0,0,0,0,0,0,0,0,0,0
193821,Chinatown,New York,NY,New York,New York,0,0,0,0,0,0,0,0,0,0,1009.8631409090899,0,0,0,0,0,0,0,0,0,0
197623,Rossville,New York,NY,New York,Richmond,0,95.03100775193798,100.20965502645501,101.24589999999999,123.18826822125811,131.37305630001018,155.15837272727273,167.45375555555557,190.97212482269512,228.1534916666667,250.21322781954885,238.396452873286,246.4010590945575,0,0,228.571428571429,0,225.0,191.128342245989,244.92507860970764,0
274627,Murray Hill,New York,NY,New York,New York,0,0,0,0,0,0,0,0,727.19285,946.39175257732,857.172215676653,1048.190020677466,1362.5321666666666,0,0,0,0,0,0,0,0
426284,Great Neck Village,Great Neck,NY,New York,Nassau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.128822984245,0,0,407.119476268412,374.376039933444,428.93039483568054,0
275754,Tottenville,New York,NY,New York,Richmond,0,0,128.787878787879,120.833333333333,145.06971746031766,160.96102339181266,175.9112114104995,204.13320198971599,230.40550807217468,252.80723333333333,258.975726255708,293.95295873379104,0,0,0,0,0,0,0,0,0
195511,Huguenot,New York,NY,New York,Richmond,0,0,119.230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270825,Downtown,New York,NY,New York,Kings,0,0,0,0,0,0,0,0,0,0,888.746882793017,0,0,0,680.7155707317073,626.697511111111,0,840.6556511427724,0,0,0
275164,Richmond Town,New York,NY,New York,Richmond,0,0,119.6617717862305,127.448660311823,123.9222,165.86917777777768,186.6298839558573,194.372683625731,234.29903725755557,253.61745679012333,0,0,0,0,256.895017793594,249.181491801522,0,0,290.1870826086957,0,0
270912,Prince's Bay,New York,NY,New York,Richmond,0,0,136.007376671277,0,157.877604166667,0,0,184.453227931489,229.591836734694,0,0,0,0,0,0,0,0,0,0,0,0
196350,Midland Beach,New York,NY,New York,Richmond,0,0,102.272727272727,104.166666666667,139.6542657093765,147.7245842105264,169.316083068783,199.5048234983427,236.38370534950732,272.4667317460317,288.368723563924,265.142857142857,0,0,0,0,0,0,0,219.074074074074,0
193861,Clason Point,New York,NY,New York,Bronx,0,0,0,0,0,0,0,0,0,0,0,0,0,323.383084577114,330.83886639027065,0,0,0,0,0,0
54599,Suffern,Ramapo,NY,New York,Rockland,0,101.506456241033,0,109.351432880845,0,176.607807376294,242.582417582418,203.50954641319947,228.6708503587675,240.740740740741,0,217.190388170055,0,0,0,0,0,0,0,0,0
195119,Greenridge,New York,NY,New York,Richmond,0,60.94443526060349,72.29368749999999,83.08905,100.99559999999998,120.02834,139.99719,154.7523909090909,179.25172000000003,202.119225,223.35991267439366,231.3228428431912,217.1955355119125,204.4085674298375,203.101920236337,209.63515228528368,0,208.316068997991,200.076923076923,230.93193648449042,207.212055974166
270873,Little Italy,New York,NY,New York,New York,0,0,0,0,0,0,0,0,0,934.6379803149606,1513.15789473684,0,0,0,0,0,0,1784.75461254613,0,0,0
195125,Greenville,Scarsdale,NY,New York,Westchester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410.230769230769,0,412.339645693341,0,0,0,0
197995,South Beach,New York,NY,New York,Richmond,0,0,83.5431292929293,0,91.17265353535355,0,123.342803030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195167,Grymes Hill,New York,NY,New York,Richmond,0,0,101.408450704225,0,109.58412816901401,0,0,0,0,371.376811594203,0,0,0,0,0,0,0,0,0,0,0
4083,Chestnut Ridge,Ramapo,NY,New York,Rockland,0,0,104.73336970369795,135.7974130584865,155.440414507772,0,183.90871268352376,203.53987109527932,297.619047619048,241.97364198605652,0,0,0,0,219.862487335399,0,175.78125,208.64489761904753,230.60591321591986,264.8502400437039,290.74332499999997
403204,Castleton Corners,New York,NY,New York,Richmond,0,0,0,0,135.85493847566568,163.611111111111,232.371794871795,0,0,335.80186060988416,342.9999,0,0,0,380.434782608696,0,0,298.10298102981,0,0,0
12514,Mahopac,Carmel,NY,New York,Putnam,0,122.259696458685,114.030612244898,131.82015270147875,126.95392184235499,0,185.743243243243,214.3310082435,220.00374415584398,262.086337114142,0,0,0,0,0,0,0,0,0,0,0
23420,Airmont,Ramapo,NY,New York,Rockland,0,124.123422159888,134.24232626262634,169.397116644823,165.745856353591,163.6270093934175,235.842132112332,223.1624052301255,299.449190962099,298.225434592819,262.622149837134,238.543628374137,0,0,237.127371273713,0,0,253.89303947368398,264.1576490095125,271.1345294981225,273.6054126209834
193043,Arrochar,New York,NY,New York,Richmond,0,0,0,0,0,0,0,177.304964539007,0,232.9688,0,0,0,0,0,0,0,0,0,0,0
270816,Cobble Hill,New York,NY,New York,Kings,0,0,0,0,0,0,0,0,0,624.385755363322,0,0,0,0,0,0,0,0,0,0,0
195069,Grant City,New York,NY,New York,Richmond,0,0,0,0,143.2924261859617,158.37683751069602,0,198.34496514261733,0,263.6424291939,297.734375,0,0,0,0,0,0,0,0,0,0
270904,Old Town,New York,NY,New York,Richmond,0,0,0,0,0,0,0,0,0,290.322580645161,0,0,0,0,0,0,0,0,0,0,0
16920,Bay Terrace,New York,NY,New York,Richmond,0,0,0,0,142.2488455233445,178.571428571429,0,197.395476353667,226.68399210526297,269.170243204578,0,0,0,0,0,0,0,0,0,0,0
403199,Grasmere - Concord,New York,NY,New York,Richmond,0,0,0,0,120.99301340607765,138.421052631579,0,186.266333055324,210.78773941112323,253.37086019288648,0,0,0,0,0,0,0,0,0,0,0
273278,Clearview,New York,NY,New York,Queens,0,200.22197977207983,217.84832857142857,243.71109464285712,264.45019183673463,0,0,349.693251533742,417.15704417413576,500.74779831932767,557.5769485714286,557.7165875077304,554.8917643822392,510.822510822511,0,0,0,0,0,0,0
395439,Carmel Hamlet,Carmel,NY,New York,Putnam,0,0,101.32313929797189,131.5504143507025,131.74654999999998,142.55511980982567,157.746581818182,194.339622641509,204.826697737746,225.16247094403568,0,0,0,0,187.60053619303,0,0,0,0,0,0
270888,Mill Basin,New York,NY,New York,Kings,0,0,0,0,0,0,0,0,340.909090909091,0,0,412.128712871287,0,0,0,0,0,0,0,0,0
6158,New Hempstead,Ramapo,NY,New York,Rockland,0,101.5670342426,118.686868686869,0,0,0,0,234.460196292257,294.95990836197,0,247.90294016833602,0,0,0,0,0,0,0,0,0,0
198627,Viola,Ramapo,NY,New York,Rockland,0,0,0,0,0,0,196.436729100046,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42733,Pelham Manor,Pelham,NY,New York,Westchester,0,0,0,0,0,0,0,280.167858253031,317.41807777777774,304.14364640884,0,0,0,0,0,326.590813316477,0,0,0,360.137195121951,0
199080,Woodrow,New York,NY,New York,Richmond,0,0,0,115.435726857928,134.375,128.588516746411,159.465020576132,163.94268499531648,0,274.170274170274,0,0,0,0,0,0,0,0,0,0,0
270844,Gerritsen Beach,New York,NY,New York,Kings,0,0,0,170.975813177648,0,0,0,0,290.734276166607,273.545706371191,0,0,0,0,0,0,0,0,0,0,352.941176470588
195405,Hillcrest,Ramapo,NY,New York,Rockland,0,0,0,101.53090103421245,131.10596310596299,140.906344410876,154.48670463757074,214.27733118279548,227.060213233518,250.514856850192,233.281493001555,0,0,0,0,0,0,0,0,0,0
270796,Astoria Heights,New York,NY,New York,Queens,0,0,0,0,0,0,0,218.790218790219,293.343263312378,365.47433903577,0,428.790199081164,0,0,0,0,0,0,0,0,0
270842,Garment District,New York,NY,New York,New York,0,0,0,0,0,0,0,0,0,0,1306.6343960745164,0,0,0,0,0,0,0,0,0,0
14528,Wesley Hills,Ramapo,NY,New York,Rockland,0,0,0,126.977340743908,0,0,178.20925517970397,203.12323334789835,0,0,0,0,0,0,0,0,0,0,0,295.761527713088,0
194699,Firthcliffe,Cornwall,NY,New York,Orange,0,0,96.1448598130841,102.00296735905,0,113.50703803534,0,161.870503597122,0,0,0,0,0,0,0,0,0,0,0,0,0
39842,Montebello,Ramapo,NY,New York,Rockland,0,0,135.57623832816,135.553335133675,0,0,0,196.061111111111,234.131113423517,0,0,0,0,0,0,0,0,0,0,0,0
195355,Heritage Hills,Somers,NY,New York,Westchester,0,0,0,0,0,203.96781569381977,0,0,0,0,0,289.0505245735826,282.666666666667,244.014993537415,250.2141,234.120734908136,249.865049741338,267.6452656490214,263.1965704248146,282.9949714797135,0
403219,Columbia Street Waterfront District,New York,NY,New York,Kings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695.8186710724412,0,0,0,0,0
196835,Northwest Harbor,East Hampton,NY,New York,Suffolk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399.5,0,0,0,0,0
197231,Pleasant Plains,New York,NY,New York,Richmond,0,0,0,0,0,0,158.038147138965,176.1515117911835,0,228.619340413639,0,0,0,0,0,0,0,0,0,0,0
196592,New Dorp Beach,New York,NY,New York,Richmond,0,0,0,0,152.1875,0,0,0,195.364238410596,240.333333333333,0,0,0,0,0,0,0,0,0,0,0
25477,Lake Success,Great Neck,NY,New York,Nassau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413.861789384455,0,0,0
270841,DUMBO,New York,NY,New York,Kings,0,0,0,0,0,0,0,0,0,0,0,724.4555750204415,0,0,0,0,829.117415873016,881.0523795326358,1036.866359447,0,0
196532,Munsey Park,Manhasset,NY,New York,Nassau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545.171339563863,0,0,0,0
194566,Elm Park,New York,NY,New York,Richmond,0,0,0,0,86.49242501966421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13814,Shenorock,Somers,NY,New York,Westchester,0,0,0,0,0,0,0,0,0,365.707434052758,0,0,0,0,0,0,0,0,0,0,0
273219,Charleston,New York,NY,New York,Richmond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1197.06262341422,0
195317,Haviland,Hyde Park,NY,New York,Dutchess,0,0,0,0,0,0,0,0,168.236877523553,0,0,0,0,0,0,0,0,0,0,0,0
199023,Willowbrook,New York,NY,New York,Richmond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.5,0
